CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	HDATE  	VSZ1   	HPOPUL 	HPERM  	HTEMP  	HPOINT 	HCAT   	HFLAG1 	HFLAG2 	HFLAG3 	HFLAG4 	HFLAG5 	HFLAG6 	HFLAG7 	HFLAG8 	HFLAG9 	HFLAG10	HMA    	HMB    	HMC    	HMD    	HA     	HB     	HC     	HD     	HE     	HF     	HG     	HL     	HN     	HP     	HR     	HS     	HZ     
1	01	03	02	06	001	7401	   0	    0	    0	    0	YD310618	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	02	07	001	7401	   0	    0	    0	    0	YD293627	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	03	01	001	7401	   0	  300	  300	    0	YD275635	V	9	9	9	2	9	9	9	9	9	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	03	02	001	7401	   0	    0	    0	    0	YD288642	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	03	03	001	7401	   0	    0	    0	    0	YD286646	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	03	04	001	7401	   0	    0	    0	    0	YD285610	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	03	05	001	7401	   0	    0	    0	    0	YD275622	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	03	06	001	7401	   0	    0	    0	    0	YD281617	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	03	07	001	7401	   0	    0	    0	    0	YD280612	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	03	08	001	7401	   0	    0	    0	    0	YD289630	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	03	09	001	7401	   0	    0	    0	    0	YD278619	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	03	10	001	7401	   0	    0	    0	    0	YD287644	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	04	01	001	7401	   0	  194	  194	    0	YD448596	B	0	9	9	9	1	9	9	9	9	R	83	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	04	02	001	7401	   0	  103	  103	    0	YD450595	B	0	9	9	9	1	9	9	9	9	R	82	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	04	03	001	7401	   0	   69	   69	    0	YD455588	B	0	9	9	9	1	9	9	9	9	R	83	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	04	04	001	7401	   0	  322	  322	    0	YD457589	B	0	9	9	9	1	9	9	9	9	R	81	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	04	05	001	7401	   0	  345	  345	    0	YD455590	B	0	9	9	9	1	9	9	9	9	R	83	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	04	06	001	7401	   0	  208	  208	    0	YD453591	B	0	9	9	9	1	9	9	9	9	R	83	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	06	01	001	7401	   0	    0	    0	    0	YD330560	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	06	02	001	7401	   0	    0	    0	    0	YD320557	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	06	03	001	7401	   0	    0	    0	    0	YD310565	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	06	04	001	7401	   0	    0	    0	    0	YD325565	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	06	05	001	7401	   0	    0	    0	    0	YD318575	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	06	06	001	7401	   0	    0	    0	    0	YD320568	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	06	07	001	7401	   0	    0	    0	    0	YD322584	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	06	08	001	7401	   0	    0	    0	    0	YD322582	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	06	09	001	7401	   0	    0	    0	    0	YD325590	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	06	10	001	7401	   0	    1	    1	    0	YD329595	V	9	9	9	2	9	9	9	9	9	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	08	01	001	7401	   0	    1	    1	    0	YD285574	V	9	9	9	2	9	9	9	9	9	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	08	02	001	7401	   0	    1	    1	    0	YD289572	V	9	9	9	2	9	9	9	9	0	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	08	03	001	7401	   0	    1	    1	    0	YD305577	V	9	9	9	2	9	9	9	9	9	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	08	04	001	7401	   0	    1	    1	    0	YD302574	V	9	9	9	2	9	9	9	9	9	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	08	05	001	7401	   0	    1	    1	    0	YD304567	V	9	9	9	2	9	9	9	1	9	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	08	06	001	7401	   0	    1	    1	    0	YD305585	V	9	9	9	2	9	9	9	9	9	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	09	01	001	7401	   0	    0	    0	    0	YD335572	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	09	02	001	7401	   0	    0	    0	    0	YD346584	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	09	03	001	7401	   0	    0	    0	    0	YD348593	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	09	04	001	7401	   0	    0	    0	    0	YD337619	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	09	05	001	7401	   0	    0	    0	    0	YD332585	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	09	06	001	7401	   0	    0	    0	    0	YD330596	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	09	07	001	7401	   0	    0	    0	    0	YD350595	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	10	01	001	7401	   0	    0	    0	    0	YD324659	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	10	02	001	7401	   0	    0	    0	    0	YD322659	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	10	03	001	7401	   0	    0	    0	    0	YD320646	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	10	04	001	7401	   0	    0	    0	    0	YD308660	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	10	05	001	7401	   0	    0	    0	    0	YD307665	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	10	06	001	7401	   0	    1	    1	    0	YD325650	V	9	9	9	2	9	9	9	9	9	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	10	07	001	7401	   0	    0	    0	    0	YD316632	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	10	08	001	7401	   0	    0	    0	    0	YD315629	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	10	09	001	7401	   0	    0	    0	    0	YD327637	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	10	10	001	7401	   0	    0	    0	    0	YD305640	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	10	11	001	7401	   0	    0	    0	    0	YD310655	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	11	01	001	7401	   0	  307	  307	    0	YD384587	B	0	9	9	9	1	9	9	9	9	R	83	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	11	02	001	7401	   0	  219	  219	    0	YD392584	B	0	9	9	9	1	9	9	9	9	R	82	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	11	03	001	7401	   0	   68	   68	    0	YD399579	B	0	9	9	9	1	9	9	9	9	R	81	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	11	04	001	7401	   0	  159	  159	    0	YD402576	B	0	9	9	9	1	9	9	9	9	R	82	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	11	05	001	7401	   0	  679	  679	    0	YD419561	B	0	9	9	9	1	9	9	9	9	R	82	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	11	06	001	7401	   0	  254	  254	    0	YD406565	B	0	9	9	9	1	9	9	9	9	R	81	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	11	07	001	7401	   0	  786	  786	    0	YD398564	B	0	9	9	9	1	9	9	9	9	R	83	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	12	01	001	7401	   0	  175	  175	    0	YD367560	B	0	9	9	9	1	9	9	9	9	R	82	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	12	02	001	7401	   0	 1096	 1096	    0	YD378564	B	0	9	9	9	1	9	9	9	9	R	81	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	12	03	001	7401	   0	  216	  216	    0	YD365584	B	0	9	9	9	1	9	9	9	9	R	81	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	12	04	001	7401	   0	  486	  486	    0	YD372552	B	0	9	9	9	1	9	9	9	9	R	83	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	12	05	001	7401	   0	  492	  492	    0	YD360548	B	0	9	9	9	1	9	9	9	9	R	81	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	12	06	001	7401	   0	  198	  198	    0	YD380553	B	0	9	9	9	1	9	9	9	9	R	83	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	12	07	001	7401	   0	  552	  552	    0	YD362557	B	0	9	9	9	1	9	9	9	9	R	81	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	12	08	001	7401	   0	  201	  201	    0	YD380575	B	0	9	9	9	1	9	9	9	9	R	83	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	12	09	001	7401	   0	  125	  125	    0	YD368580	B	0	9	9	9	1	9	9	9	9	R	82	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	13	01	001	7401	   0	    0	    0	    0	YD360576	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	13	02	001	7401	   0	    0	    0	    0	YD339549	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	13	03	001	7401	   0	    0	    0	    0	YD335548	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	13	04	001	7401	   0	    0	    0	    0	YD349573	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	13	05	001	7401	   0	    0	    0	    0	YD343566	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	13	06	001	7401	   0	    0	    0	    0	YD347544	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	13	07	001	7401	   0	    0	    0	    0	YD345555	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	13	08	001	7401	   0	    0	    0	    0	YD337550	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	13	09	001	7401	   0	    0	    0	    0	YD337552	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	14	01	001	7401	   0	    0	    0	    0	YD300600	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	14	02	001	7401	   0	    0	    0	    0	YD296607	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	14	03	001	7401	   0	    0	    0	    0	YD293610	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	14	04	001	7401	   0	  100	  100	    0	YD300595	V	9	9	9	9	9	9	9	9	9	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	14	05	001	7401	   0	    0	    0	    0	YD320594	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	14	06	001	7401	   0	    0	    0	    0	YD310598	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	14	07	001	7401	   0	    0	    0	    0	YD310590	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	14	08	001	7401	   0	    0	    0	    0	YD322592	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	14	09	001	7401	   0	    0	    0	    0	YD293591	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	15	01	001	7401	   0	    0	    0	    0	YD337637	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	15	02	001	7401	   0	    0	    0	    0	YD338629	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	15	03	001	7401	   0	    0	    0	    0	YD365615	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	15	04	001	7401	   0	    0	    0	    0	YD372600	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	15	05	001	7401	   0	    1	    1	    0	YD356618	V	9	9	9	2	9	9	9	9	0	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	15	06	001	7401	   0	    0	    0	    0	YD347626	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	16	01	001	7401	   0	  693	  693	    0	YD385558	B	0	9	9	9	1	9	9	9	9	R	84	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	16	02	001	7401	   0	 1167	 1167	    0	YD392544	B	0	9	9	9	1	9	9	9	9	R	84	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	16	03	001	7401	   0	  934	  934	    0	YD380546	B	0	9	9	9	1	9	9	9	9	R	83	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	16	04	001	7401	   0	  551	  551	    0	YD402550	B	0	9	9	9	1	9	9	9	9	R	82	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	16	05	001	7401	   0	  326	  326	    0	YD408553	B	0	9	9	9	1	9	9	9	9	R	82	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	16	06	001	7401	   0	  118	  118	    0	YD405555	B	0	9	9	9	1	9	9	9	9	R	81	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	16	07	001	7401	   0	   71	   71	    0	YD389562	B	0	9	9	9	1	9	9	9	9	R	82	00000000	0000	0000000	13	100	4211044064	222533	83*3*	223222	83032	012	425	33	23110	42212	002621
1	01	03	17	01	001	7401	   0	    0	    0	    0	YD330675	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	17	02	001	7401	   0	    1	    1	    0	YD340680	V	9	9	9	2	9	9	9	9	9	R	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	17	03	001	7401	   0	    0	    0	    0	YD335688	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	17	04	001	7401	   0	    0	    0	    0	YD340678	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	17	05	001	7401	   0	    0	    0	    0	YD343685	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	17	06	001	7401	   0	    0	    0	    0	YD385645	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	17	07	001	7401	   0	    0	    0	    0	YD343685	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	18	01	001	7401	   0	    1	    1	    0	YD033446	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	18	02	001	7401	   0	    1	    1	    0	YD044444	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	18	03	001	7401	   0	    1	    1	    0	YD066432	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	19	01	001	7401	   0	    1	    1	    0	YD130413	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	19	02	001	7401	   0	    1	    1	    0	YD110416	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	19	03	001	7401	   0	    1	    1	    0	YD080422	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	20	01	001	7401	   0	    1	    1	    0	YD160404	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	20	02	001	7401	   0	    0	    0	    0	YD143412	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	20	03	001	7401	   0	    1	    1	    0	YD152407	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	20	04	001	7401	   0	    0	    0	    0	YD143405	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	20	05	001	7401	   0	  500	  500	    0	YD158403	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	20	06	001	7401	   0	    0	    0	    0	YD165402	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	20	07	001	7401	   0	    1	    1	    0	YD176397	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	20	08	001	7401	   0	  100	  100	    0	YD188398	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	20	09	001	7401	   0	    0	    0	    0	YD178394	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	20	10	001	7401	   0	    0	    0	    0	YD191373	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	21	01	001	7401	   0	    1	    1	    0	YD087326	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	21	02	001	7401	   0	    1	    1	    0	YD059349	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	21	03	001	7401	   0	    1	    1	    0	YD034357	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
1	01	03	21	04	001	7401	   0	    1	    1	    0	YD021295	V	9	9	9	9	9	9	9	9	9	*	88	28838982	8888	9988999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
